,x,y,distance,expected_strokes,simulated_strokes
91,1.6306832907057356,179.72150726457176,6.63987503392021,1.9252136518852214,3
92,-4.601827910374653,171.12432448684615,10.023203523694525,1.9706967063067347,2
93,1.7702829576289123,175.6200237456468,3.6132463395458805,1.5096708771377714,2
94,-5.58341081418247,171.9506882867192,10.779993643780328,2.0457579431591264,2
95,-3.8400933774338197,173.54780840344839,8.85165115454406,1.990871492360863,2
96,-2.8944727272704545,194.6437649201673,22.10175852100343,2.6149635423628226,2
97,7.628297506598346,179.29434827095278,5.910843543635019,1.480070041472326,1
98,-8.598363772669996,179.99050249572545,14.859394921905691,2.5155448301870913,2
99,0.14960239487688698,173.41881466157858,4.88509296998328,1.5759581024674798,2
100,4.901784073593906,192.0851440417059,18.085410732893234,2.331240863926775,2
101,4.796616733599862,190.19997581992226,16.20125246143388,2.2822997332431294,2
102,-7.901416229035952,179.7446581458063,14.122593172891834,2.4873045680541517,2
103,-3.0662895859890975,197.68021315529052,25.016345112046846,2.619790492546903,2
104,7.64759760229055,183.16879369202908,9.543403524458505,1.8799207177619293,2
105,8.304906776025806,188.10956813353582,14.491456852680846,2.146470240681278,2
106,-4.608348242165397,176.68416024381682,9.976225346152203,2.180462242433956,2
107,5.420246219670443,192.17983692728225,18.1846934972169,2.3218261052297207,2
108,2.2813987422591535,189.16273872391562,15.404526555799126,2.311969565615185,2
109,-3.6898709182123604,171.53401224894358,9.032992425744263,1.907858314920588,2
110,0.838311652890288,167.25937155297493,7.921850904890373,1.6050807335497055,2
111,-1.89162558946142,180.25588410089975,9.307555487302222,2.2243262999346336,2
112,-0.7819092490221483,174.56081103858997,5.809043258999905,1.7755235511090048,2
113,0.37879294184221324,183.85800214061607,10.887412956196632,2.2417638794895445,3
114,2.0178508139419966,175.93283578699248,3.5537399943419143,1.5640499622700532,1
115,5.737311943852926,179.90344250577584,5.949307717839878,1.6289217805030516,1
116,4.523832179351336,185.15497622439298,11.165134587643538,2.074643518571317,2
117,-0.5432136776595123,180.4118787090825,8.475813026263427,2.141344774398206,2
118,-6.33283011646967,171.180955864608,11.6781868578153,2.081508799660083,2
119,-4.971627998632805,171.38850292391982,10.307923259390954,1.9983006695177383,2
120,-6.320651720594275,193.35964248906998,22.426611707603044,2.7557544400961667,2
121,7.454158155851456,193.77406973237976,19.9257804372865,2.3257354903794725,2
122,7.0058301523035755,190.9440868659636,17.06239825819368,2.2660398359978022,2
123,-0.9732921077000709,169.51061908496627,7.4722660287345954,1.6370684714016266,2
124,-5.817727090944912,179.76213536629277,12.25664813044926,2.4109818485623533,2
125,-7.012124976057296,190.89712392488985,20.73171346930843,2.7111476074481446,3
126,4.885627204435863,189.78661620617336,15.787030511701072,2.2677261429120716,2
127,0.7654286047472573,200.62213345015746,26.956809609808904,2.514652990234044,2
128,-4.096044605223876,180.59592743424426,11.235848262505082,2.364459521895818,2
129,-0.4542905364737085,178.49743219311566,7.069383395172435,2.020423177366319,2
130,3.5149507863073066,173.01296640244686,1.7831451118145076,1.0973259654463792,1
131,1.9265026478158767,196.63933260966206,22.847007834392468,2.472100711475132,2
132,-0.08650989982090809,177.60186654774594,6.2326579874678965,1.928071469057596,1
133,-0.5322947927307202,199.10281303188472,25.705203904801785,2.5289537334852144,2
134,-0.606386263320699,174.64828472135605,5.643743439729939,1.7636853538145012,2
135,-2.3695931369823637,202.80658708083703,29.73432969230187,2.55558663619424,3
136,-0.274028763708443,176.3869809478639,5.789046333023186,1.822442616727086,3
137,2.6256961306793385,192.29493882342956,18.44836321782779,2.397418685772358,2
138,5.899506463037212,190.72687929408357,16.751047811879932,2.274988356857148,2
139,5.731435286269578,177.7848584587993,3.8548866560697888,1.388782461934216,2
140,-5.227400669688636,189.1999479460332,18.320429635258737,2.6252520778782844,2
141,-4.651671249587537,175.54518427819824,9.774576838088985,2.1196872224220833,2
142,0.9436814048954205,179.45095008054608,6.794599129131644,1.967518316160802,2
143,5.0406345950296085,189.55130709843138,15.551360186171351,2.256278801878666,2
144,4.322381807197791,179.3383444498187,5.3811790418203485,1.633307000468347,2
145,-6.004275184658899,177.72222988760163,11.61675805359888,2.33362684693393,2
146,8.326666045998275,190.57444988976198,16.90500210381024,2.2379171337601242,3
147,0.7985510019219081,184.60602091507295,11.407885576846228,2.246415190715178,2
148,0.8507959803071271,170.86624710804972,5.19964433253297,1.4426615370190798,2
149,-7.321499952440905,181.39505300077113,14.370322542038341,2.5204067745337007,2
150,-7.31128270823464,186.9693576070591,17.88216761642332,2.641586267515474,2
151,0.07303871396767764,196.66555769662804,23.1948798921925,2.5063633832913137,2
152,-5.702694317326883,190.17811975636752,19.397918045540617,2.6609409210710084,3
153,0.07276882173689772,168.24584358586333,7.575481708934305,1.5798374830298578,1
154,7.44077738034225,184.04539371395902,10.337665553152592,1.9450901688944442,2
155,-1.7074789653473983,183.93218609171484,11.984931982745314,2.3641985653211965,2
